2.3826,-12.685
3.9352,-13.921
5.7901,-12.871
3.8185,-11.726
2.5205,-10.114
-5.0283,9.2161
-10.676,-1.4496
4.473,-12.396
-1.1201,-7.834
0.92621,-9.8867
0.9209,-8.9382
6.7997,-10.942
4.93,10.116
4.9954,10.225
-9.1915,-0.9365
1.5869,1.7057
-7.5958,-0.28293
0.067177,-9.5212
2.4629,1.1656
-4.4309,0.66343
-4.4318,-2.2627
3.4561,-2.4646
-2.8407,-1.628
-8.3751,-0.33009
4.7563,9.8201
5.902,-1.9917
-6.1631,-2.5602
0.19039,-4.0471
2.9899,-7.1137
-4.7334,-2.4165
5.4428,10.822
4.4172,8.9328
4.42,8.9815
4.4457,9.0459
-4.4676,-0.78604
1.3436,-8.2984
-5.4331,-1.7592
-8.087,-0.93483
-10.073,-0.051716
4.5737,9.3793
2.1258,2.0464
-4.4827,-0.80289
3.7776,8.2013
1.2834,0.89349
1.2858,1.0596
1.7708,1.7932
2.1624,-6.4299
3.0127,2.3619
5.0474,10.263
-3.8631,-0.28046
3.6344,7.985
-5.8584,-1.2782
2.841,-5.322
-5.5803,-2.2524
-9.4249,-0.15478
1.3873,1.2962
-5.0769,-2.3523
-4.6928,-0.84241
-3.1694,-0.59106
-1.3488,-2.3576
2.2383,0.50846
4.0726,-1.9324
-0.92449,1.3169
2.1943,0.62852
-2.6498,-1.7684
2.5905,-7.0148
3.8141,-2.0486
-2.8124,-1.0931
3.2606,7.5048
2.9543,-1.6178
-5.9576,0.077965
-0.41162,-1.2254
-8.329,-0.21972
2.7944,7.2149
-3.8398,0.57917
-2.7833,0.077608
3.3304,7.5646
-5.2707,-0.079943
-4.3919,1.5068
-3.7426,-0.28205
-6.4669,-2.3179
-3.8289,-0.28364
-4.9185,-1.7598
0.95719,-6.2669
1.2995,0.92501
3.024,6.6485
4.1949,8.633
-2.9145,-0.21878
-2.0142,-1.7176
-5.2046,-1.4438
-8.1993,-0.45755
-2.2419,-0.75664
-2.4683,0.30645
-5.0641,-0.42286
-3.8537,-0.96141
-0.94121,1.0939
-4.9993,-1.2923
4.0802,8.4416
3.7792,8.1495
-3.65,0.36843
3.0696,7.6855
2.4041,-1.4828
4.625,-1.9665
3.0042,6.8692
-5.0188,-2.1716
-2.6337,-1.2848
-5.6502,-0.11295
-5.3393,-0.20267
1.5323,-3.814
2.6534,6.0821
-4.9166,-2.6702
-3.5856,-1.4301
4.3165,8.861
-4.6414,-1.1336
-3.6413,0.51701
-5.8545,-1.2624
3.6823,8.0688
-5.0015,-1.4673
3.0035,6.8017
-1.3179,0.89929
-4.5739,0.66993
-7.2692,-0.0842
-5.2393,-0.89063
-3.059,-0.84548
-4.3488,-0.97836
2.8474,7.3797
-8.5138,-0.39302
3.1605,7.2743
-3.7007,0.35077
4.0123,-1.912
2.6015,-1.9343
-4.3682,-0.6296
1.89,-6.5208
3.2723,-1.8669
-8.552,-0.76424
-3.4984,-0.65504
2.4417,-1.5513
-7.7252,-2.0185
2.8785,7.6065
-1.0211,0.66418
-4.389,-0.11953
-5.4469,-1.241
-6.1761,-0.090307
-4.4018,-0.51157
1.5015,3.5857
-5.4272,-0.47447
2.1053,0.38203
2.1844,0.56785
-5.4834,-0.21152
-7.3457,-0.094515
-3.4627,0.34998
-3.5708,-0.8555
3.0751,7.0528
-3.2356,-0.61388
1.2915,0.7886
-4.0128,0.18149
-1.0398,-0.85471
2.0782,-0.91938
-5.1845,-0.33117
4.344,-1.9408
-3.6476,1.9041
5.2572,-4.6645
-2.4272,-0.77428
-5.3486,-0.16071
-8.9398,-0.017498
-5.1307,-0.17883
-4.4886,1.1294
-2.5408,0.64851
-6.8601,-0.044006
1.9112,-7.4337
0.28932,-1.663
1.5282,-4.8006
-1.1269,-1.0148
-3.4849,1.0062
-4.6703,-1.2282
0.94231,-6.1589
3.9527,8.3518
-5.0723,-3.8061
2.9016,7.4619
-2.3587,-3.2508
0.82981,-4.3153
2.2008,-1.5281
-2.6615,0.77773
3.55,-1.8481
-5.7534,-1.4227
3.8766,-1.929
-3.4849,-0.62192
-2.1435,-1.4576
-2.6457,0.44038
3.745,-1.9084
2.8805,6.565
-1.9535,0.37931
-2.6479,0.037037
3.5019,7.7501
-6.2068,-2.0361
3.4543,0.38259
3.8926,-1.9714
-4.7471,-1.8077
-5.024,-2.0358
2.8761,6.5443
3.2823,-1.8355
2.3281,0.1362
-6.088,-1.3735
2.7732,-1.5563
-5.3879,-1
1.9457,-0.036893
2.6439,-1.5674
2.0888,0.28447
-6.5368,-3.0446
-1.6066,-2.0559
2.8366,-1.3646
-1.7328,0.0037793
-0.80219,0.45215
1.3764,0.20818
2.1424,0.3433
2.0414,0.27777
1.3154,0.27705
1.2375,0.89555
-2.0779,0.42241
3.0663,7.0217
4.2329,0.57299
-4.3699,-0.92297
-2.7382,-0.96184
-3.8278,-0.57168
3.4721,-1.6831
-5.2004,-1.8146
-3.9963,-1.1399
3.2054,7.3609
2.0004,0.2274
-4.458,-0.77031
2.8502,6.5043
3.0146,6.8806
-3.1371,-0.28749
3.1354,7.2122
-4.9522,-0.43537
1.3017,0.65481
-3.9985,-1.2301
-4.4652,-0.70436
1.9303,4.646
-5.2665,-0.37652
1.2979,0.39995
-3.7297,-0.36852
0.715,-6.4017
3.2412,-1.6636
3.487,7.7534
-2.8651,0.28807
2.2298,-1.1497
-2.9829,0.12848
1.6219,-0.15382
2.5647,5.8892
0.94687,1.9687
-3.5072,-0.084154
0.13223,-0.49616
3.0148,6.8806
4.6453,-4.2507
2.1405,-1.1137
-1.9601,0.90556
-3.137,0.84034
-6.2386,-0.21037
2.2065,0.6849
3.0927,7.1165
3.1881,-1.7125
-3.0156,-2.0212
4.3367,0.59916
-5.0198,-0.3788
-6.1281,-1.1374
-1.368,0.22223
1.2843,0.2691
3.28,-1.7117
3.2394,7.3836
2.944,-0.90076
3.6958,0.4775
2.0194,-0.95606
1.0333,2.2847
-2.1829,-0.73174
4.703,0.64249
1.9972,0.14615
2.4376,-1.2891
2.5368,-1.4451
2.5628,5.9203
-1.9794,-0.71421
-3.7343,-1.1036
2.0902,0.29073
2.5207,-1.238
-2.6415,-1.0405
3.0967,7.1248
1.5856,-0.14615
-0.49383,0.093242
-3.3807,0.8285
-3.1624,-1.2006
-0.16396,-2.3283
-4.7688,-1.0835
-1.578,-0.73249
-2.8146,0.062106
-0.84639,-0.66974
-5.6183,-1.005
-2.6447,-0.92535
-3.245,-1.2923
4.6861,0.53558
1.579,-0.11361
-0.34384,-1.0115
-2.6741,0.20477
-6.4782,-0.0038256
2.7912,6.3712
-1.3164,-1.0837
4.482,0.56196
2.1986,5.149
-1.7617,0.063082
-1.9162,-0.70289
3.6834,0.45144
-1.6241,-0.15956
1.6809,-0.52329
0.25472,-0.59464
-1.7633,1.5833
-1.4894,-0.54181
1.7615,-0.16685
-2.3759,0.77879
2.7013,6.1789
3.1169,-1.6205
4.1426,-1.9445
1.4696,-0.19587
2.0303,-0.93637
2.6584,-1.4179
-1.995,-0.28776
-2.71,0.34807
1.8742,-0.14888
-3.9204,-1.4088
3.1746,-1.6192
-2.6057,-1.1151
2.2878,-1.2175
0.69553,-0.67661
-2.4515,-1.4098
1.8976,4.5492
2.2277,5.2066
-1.3963,0.52654
-2.7101,-1.3383
0.93153,-0.46702
1.7794,-0.12652
1.4331,-5.1891
-3.123,-0.94175
-0.78766,-1.163
-4.9646,-1.4821
-2.0699,-0.016425
2.5815,-1.7251
0.41187,-1.1034
1.4229,-0.087475
-3.4408,-0.40962
3.3366,0.2639
0.061775,-0.45864
4.2586,0.57063
1.5964,-0.3397
-1.7725,0.086841
3.2269,-1.6437
-3.565,-0.56059
1.4719,-0.30341
1.5921,-0.32254
2.9893,0.061562
-2.9169,0.15658
-1.1258,0.37177
3.4598,-1.6929
2.6991,-1.4059
3.9288,0.8585
-0.95657,-1.0053
0.55462,-0.39583
1.9349,4.619
1.5175,-4.2666
1.7061,-5.288
3.2401,0.19831
1.7839,-0.20897
1.9496,0.029437
-1.4464,-0.96998
1.4089,3.3261
-2.6807,-1.1363
0.88652,-0.4556
1.6734,-0.26597
3.7941,-1.7404
1.6633,-4.9087
1.6049,-0.30964
1.5699,-0.30592
2.1981,-1.0258
-3.8656,-1.386
-1.2329,-0.58994
4.2599,0.56061
-1.4998,-0.4859
2.5013,-1.3525
-1.6393,-1.1762
-0.92981,-0.70269
-3.035,-0.23744
-3.7443,-1.4082
-0.11165,-1.8919
1.3136,3.0646
-3.6026,-1.396
1.5282,-0.28536
1.4566,-0.057493
-1.8721,-0.5468
2.0225,-1.2457
-0.55711,-0.99597
2.9867,0.059127
1.4953,-0.26449
-1.2001,-0.09839
2.874,-1.4899
1.4009,0.12281
1.6025,-0.35593
0.16057,-0.99648
1.8877,-0.12171
1.5786,-0.36678
1.5936,-0.35514
1.2998,-2.4608
2.0251,-0.95685
0.89266,0.92028
1.0281,-0.50377
1.6006,-0.33852
1.5873,-0.35256
1.5975,-0.32216
3.0242,0.079484
1.5937,-0.37759
1.5718,-0.3646
-1.053,-0.91295
-1.489,-0.76442
3.9865,0.52865
0.45288,-0.79139
-3.7362,-1.3882
1.6069,-0.33252
4.075,-3.7802
1.3233,0.091583
3.7673,-1.7623
-1.7054,-0.80415
2.0309,-0.91981
1.289,-2.5006
1.5785,-0.40562
-0.029291,-1.6184
-1.933,-1.2669
2.278,-0.0014684
-0.49724,0.25216
-0.074357,-1.3581
1.7002,-0.33509
1.339,-1.3615
1.5644,-0.34997
0.37928,-1.2917
1.0806,2.4448
-3.5298,-0.23733
1.7788,-0.24778
1.4504,-0.037672
0.33926,-1.0506
1.468,-0.30298
1.3326,-2.8353
3.5114,0.35373
1.5111,-0.32077
1.588,-0.34405
1.5726,-0.38268
2.3416,-1.1157
1.5025,-0.36812
-0.2731,-0.66982
1.4395,-1.004
-0.45999,-0.48919
1.5955,-0.34734
1.5941,-0.31956
-1.6593,-0.91123
1.3165,-1.9012
1.5726,3.7531
0.14337,-0.44882
-1.8361,-0.45075
0.77773,-0.51479
0.2715,-0.46604
-5.7652,-0.088775
-0.13173,-0.20985
-1.4277,-0.28285
-0.62285,-0.65818
2.7936,-0.048799
1.688,-0.28326
-0.10407,-0.43616
2.5843,-0.15102
0.5482,-0.45049
1.588,3.8053
-0.51831,-0.72696
-0.81195,-0.58422
4.1225,0.5696
1.4798,-0.29621
0.89641,2.0695
-0.073188,-1.852
0.87845,1.4884
1.5122,-0.36199
1.3742,3.2389
-0.64476,-0.46276
1.8085,-0.64015
1.5187,3.6185
2.0834,-0.94882
1.5095,-0.33295
1.4959,-0.32684
-2.3963,-1.2971
1.5722,-0.37762
1.58,-0.37253
1.5474,-0.33435
-0.58403,-0.69228
1.8366,-0.66939
1.1651,-0.096619
0.33399,-0.48087
1.576,-0.34356
2.25,-1.0334
1.3968,-0.37539
0.25492,-0.43299
1.5728,-0.40275
1.5466,-0.33176
3.0244,0.080804
-0.76015,-0.54755
1.5279,-0.37105
-0.046137,-0.45626
1.5749,-0.36604
3.0935,0.12149
0.57282,-0.87911
0.0018279,-0.48126
1.8518,-0.73787
1.5688,-0.39965
4.4797,0.56186
-1.0494,-0.69939
-0.26526,-0.59491
0.68273,-0.48877
1.5313,-0.27332
1.5652,-0.39661
-1.3265,-0.49458
-0.58688,-0.50871
1.5803,-0.40988
0.095436,-0.46842
1.5987,-0.42077
-0.79237,-0.51913
1.564,-0.4081
-0.29505,-0.62058
1.524,-0.34456
1.5768,-0.39092
1.5812,-0.40781
0.86303,-0.54771
1.5675,-0.38657
1.5677,-0.37702
0.67338,-0.49173
1.657,-0.45655
1.6205,-0.39192
1.5594,-0.39739
1.139,-0.43487
0.93675,-0.49738
1.5808,-0.35275
0.49191,-0.48387
1.1429,-0.51814
-1.3153,-0.84684
1.5735,-0.4119
1.577,-0.40532
0.476,-0.47031
1.1159,-0.48547
1.5984,-0.3759
1.5892,-0.39219
1.5195,-0.35131
-0.15567,-0.57289
1.5815,-0.40568
1.5709,-0.39918
1.1673,-0.47563
1.5781,-0.41922
1.5734,-0.37245
2.3602,5.4749
1.6251,-0.37138
-0.91392,-0.87197
4.1582,14.983
7.3207,12.653
6.5471,11.912
1.7642,-9.4274
-1.7683,-11.259
-8.0367,9.997
-0.51576,-12.035
5.5414,10.888
-0.94914,-9.4326
3.469,-5.6334
7.9108,-1.5001
4.9656,10.24
4.9378,10.106
5.3197,10.702
4.848,9.9509
0.059094,-6.5435
-8.7595,1.5375
2.0539,-9.0016
-2.4613,-0.36498
6.2819,11.637
-6.5817,-0.010924
3.4505,8.0573
8.5562,-2.1173
2.3264,0.9273
4.0649,8.4377
4.625,9.5643
-7.6174,-1.9045
4.9587,10.137
-3.1809,-0.60231
-3.902,-1.8574
4.8159,8.7979
3.8963,0.68305
-2.2042,2.1022
5.8486,11.184
-3.3389,-0.42336
4.6621,9.6228
-4.1591,-0.83171
4.2785,-1.9987
-3.997,1.7341
5.366,10.71
3.47,7.7546
-2.2841,1.7264
4.9704,10.188
3.7055,8.1874
2.3567,0.99079
0.56548,-0.46347
4.6203,9.561
3.3956,7.7109
6.9572,-1.6281
-9.3027,-0.73687
4.3464,-2.1663
5.6376,-1.8276
-2.8141,-1.3604
1.4748,-3.3921
-4.7419,-1.7372
-5.3553,-0.86979
-1.6397,-0.85638
4.2524,8.6154
1.7357,1.7429
-2.4815,-0.28169
-4.7543,-2.9199
-5.5796,-1.076
4.6635,9.6619
0.64598,-0.4722
5.7355,-1.9135
3.727,-1.8768
-0.31111,-7.4709
4.0946,8.4922
-1.6181,0.59165
-8.0106,-0.10923
-3.2167,-0.2962
1.8217,-7.2652
-2.2435,1.6179
4.7229,9.7351
-5.0453,1.2868
-4.0694,1.7718
-1.4688,-0.74353
4.884,10.001
3.4923,7.7652
-6.0142,-3.5829
4.5129,9.1411
-2.8779,1.7702
-2.7988,-2.755
-1.9492,0.60008
-6.0792,-1.6542
-4.0104,0.68189
-2.9064,-1.0493
2.5368,1.7102
-1.5247,1.0779
-0.23512,-0.38646
-5.158,-2.5101
7.1986,-1.6477
-5.6399,-0.22603
-2.1101,-0.73778
3.3203,7.5481
-1.9684,1.6542
2.9716,6.7679
-4.0688,-1.1028
3.2583,7.4866
-2.5271,-0.90374
-3.6183,1.3403
3.5351,8.3509
2.1826,0.46443
-5.0926,-1.2623
-3.8736,-1.1768
2.1087,0.32263
-5.1888,0.82789
-2.3849,-0.37959
-2.4463,-0.59046
-3.5175,-0.029656
0.18608,-4.9042
1.304,-6.3331
-6.5836,-0.57561
5.1577,-1.9357
-2.5942,-3.0386
2.3495,5.4764
-2.1088,0.62733
-1.6105,0.75823
-3.795,-0.62537
-3.8422,1.5449
-0.078693,-0.49925
2.1383,0.46317
-0.73548,-0.51348
1.3639,-7.5659
-2.3379,2.4883
2.0977,-6.9912
-2.3543,1.8245
2.1543,0.33399
-6.7209,-2.2093
1.6235,1.6403
6.3201,-1.6739
-4.9843,-1.3875
3.3738,7.6487
4.2745,8.7281
-2.7144,0.064737
-3.7308,0.086204
-4.8626,-2.2844
-0.31141,-1.9689
0.79251,-6.7905
-0.25702,-2.3319
-5.008,-1.7201
-3.9638,0.97643
4.1335,8.5679
-6.1262,-0.096505
2.1599,0.41446
-2.5677,-0.97179
-2.6546,-0.44368
-2.6709,0.74928
-2.4734,-2.0596
3.1532,7.1703
-2.5104,1.7361
-3.7512,1.6374
-0.8545,0.88648
-6.6068,-0.26833
-4.0245,-2.5512
1.4803,1.4422
-1.2127,-0.26409
-3.2895,0.34034
2.0412,0.18589
-3.0106,0.13617
-4.0495,-2.391
-2.0884,-0.27646
-4.3767,-0.78944
-1.2701,-1.0106
3.6129,7.9241
-5.0751,1.6997
-5.9706,-1.4833
2.9835,6.8151
-4.1622,-0.21286
-2.2758,-1.2826
-3.8606,0.10566
-3.8596,1.1983
8.3902,-1.488
-1.8413,-1.4816
-3.3936,-0.75167
0.83843,-4.983
-3.399,-1.5751
-1.5874,-1.6588
-1.709,-0.47338
-4.8412,-1.476
1.969,-0.12458
-2.7991,-0.075082
2.6684,6.1192
-1.3003,-0.47779
4.9946,-1.8331
-1.4257,-1.1995
-4.8767,-1.3322
-2.6947,-1.1257
-1.3299,-0.82672
3.7587,8.1306
-3.6184,-0.35576
-3.778,1.7462
2.2606,5.3316
-3.7375,0.84959
-2.8847,-1.4116
-2.3069,-0.11953
-4.445,-1.0068
-4.1943,-1.5734
-1.4013,0.50926
-2.1749,-1.2088
5.2267,-4.6433
-4.3855,-0.87078
-2.5273,-1.1224
1.545,3.7799
1.6819,-0.34367
-1.4748,1.1116
-2.7349,-1.0998
-1.0844,-1.3871
2.7145,6.2099
-3.7281,-1.0953
2.0783,0.33089
-3.745,-1.2223
-3.7201,-0.055438
-2.6043,-0.83362
-2.491,-2.6557
2.5639,0.30466
0.99927,1.4042
-1.6498,-1.4604
2.2855,-1.1101
-0.72695,0.41028
-4.1362,1.0756
1.3771,0.35404
5.4715,-1.998
1.4349,-6.0899
3.9641,-3.9094
-2.2356,-1.9744
-5.0137,-1.5671
-3.349,-1.2832
2.0896,4.9168
2.0841,-1.2534
1.5033,0.17184
3.9164,0.54805
-3.931,2.2709
3.7503,1.9896
-3.1104,-0.061174
-5.2353,-0.86894
-5.137,-1.0161
3.0606,7.098
-5.0874,-0.24347
-2.5261,0.33813
-2.3118,-0.564
3.1327,7.1805
-4.7281,-0.92727
2.5355,-1.2977
-2.8479,0.13977
4.6194,-1.8401
5.1097,-1.7737
2.1073,4.965
2.2758,-1.2389
2.0504,0.17479
-3.7097,-1.2117
4.6173,-1.8931
1.6506,-0.23325
-2.1258,-0.53346
-2.6799,-0.22049
2.0288,0.27209
3.4698,7.7054
-10.168,0.22264
-1.8964,-0.77952
5.054,-1.8222
2.8003,-1.5417
2.9905,6.8802
3.7604,0.63476
5.0127,-1.9696
-5.7566,-1.2233
3.6767,-1.9666
1.8309,0.035503
-1.7935,0.73457
4.0427,-3.7573
-0.5005,-0.17976
2.7272,6.2377
-1.6713,-0.72789
2.0139,-0.89321
2.2897,5.3704
-2.4303,2.2889
1.5798,-7.1974
-4.8926,-2.0831
-2.7179,0.56789
-2.1144,-0.63041
-2.8533,0.80958
-1.7344,-0.59799
4.9835,-1.8582
-3.5651,0.34198
-1.9705,-0.35301
4.3127,-3.9795
0.18122,-0.30976
-2.9878,-1.2159
5.0438,-1.826
1.2649,-2.612
2.6444,-1.3326
2.7022,-1.4216
-2.1723,-0.017865
5.2872,-1.8331
2.3575,-1.1945
1.9144,-1.3887
-6.1883,-0.081036
-1.8314,0.60046
2.6318,-1.3749
5.41,-1.8599
6.6311,-1.7377
-6.7744,0.023904
-2.666,0.82286
1.2202,2.8489
4.0847,-1.8967
1.3006,0.2229
2.3666,5.4829
4.7271,-1.9088
4.1154,-1.9652
0.73948,-1.2723
-1.4341,-0.99547
2.978,6.8013
-1.415,1.0126
-1.8121,0.99918
-5.3307,-0.22242
2.0547,0.20997
-1.8673,-1.3306
2.0776,0.11089
-1.5802,0.128
-2.4975,2.0087
1.2045,0.83645
-0.57762,-0.32038
2.0274,0.10381
-2.7522,-1.2079
-0.11331,-0.57307
2.6218,6.0137
1.9399,0.054014
3.2321,-1.6638
2.2772,0.30943
-1.5639,-0.1095
4.0707,-3.7829
1.9428,-0.0042155
-2.6071,0.51608
4.6824,0.58287
2.7115,6.2024
6.2989,-1.7203
3.1783,0.1646
2.8123,-1.4801
-0.12574,-0.51397
-0.10623,-0.34862
-1.5699,-0.20593
1.4126,-0.077874
2.9338,6.6901
-0.99157,-0.62594
3.4003,-1.7118
0.28679,-0.48479
3.4196,-1.7952
-3.172,0.32476
-2.5979,-0.90888
3.8428,0.54436
2.732,-1.3103
-0.36909,-0.37836
-2.9312,0.47186
-0.63511,-0.42211
-4.1237,-1.1126
-6.1745,-0.19133
2.1542,5.064
-0.33453,-0.13767
3.885,0.54755
1.6328,3.9235
3.0874,-1.6377
-4.941,-0.4716
-0.70996,0.078944
2.7169,6.2089
3.2258,-1.6622
1.5567,-0.31816
-5.551,-0.14872
1.3986,0.27422
1.349,-3.0854
-1.018,-0.83558
1.4148,-5.0252
4.1879,-1.8214
4.0557,0.5743
-1.7078,-0.16465
-2.0832,-0.84029
1.345,-3.1254
0.071207,-0.45371
-2.7206,-0.20968
2.5613,-1.3571
2.6136,6.0028
-0.56142,-0.015141
2.1057,0.030138
2.0203,-0.87426
-2.017,-0.55474
1.5486,3.7162
0.5398,-1.945
-5.0584,-0.30285
1.0913,-3.5627
-1.0833,-0.87515
-3.8725,-1.3153
-1.7627,0.94648
